HourUTC;HourDK;ConnectedArea;SharePPM;ShareMWh
2024-12-03 17:00:00;2024-12-03 18:00:00;GE;0;0,000000
2024-12-03 17:00:00;2024-12-03 18:00:00;NL;2921;18,914755
2024-12-03 16:00:00;2024-12-03 17:00:00;DK2;158487;1063,676932
2024-12-03 16:00:00;2024-12-03 17:00:00;DK1;727689;4883,827365
2024-12-03 16:00:00;2024-12-03 17:00:00;NO2;47824;320,968096
2024-12-03 16:00:00;2024-12-03 17:00:00;SE;65998;442,943153
2024-12-03 16:00:00;2024-12-03 17:00:00;GE;0;0,000000
2024-12-03 16:00:00;2024-12-03 17:00:00;NL;0;0,000000
2024-12-03 15:00:00;2024-12-03 16:00:00;DK1;753418;4826,011661
2024-12-03 15:00:00;2024-12-03 16:00:00;DK2;168847;1081,550819
2024-12-03 15:00:00;2024-12-03 16:00:00;NO2;30722;196,791821
2024-12-03 15:00:00;2024-12-03 16:00:00;SE;47011;301,130820
2024-12-03 15:00:00;2024-12-03 16:00:00;GE;0;0,000000
2024-12-03 15:00:00;2024-12-03 16:00:00;NL;0;0,000000
2024-12-03 14:00:00;2024-12-03 15:00:00;DK1;811551;4865,481205
2024-12-03 14:00:00;2024-12-03 15:00:00;DK2;179730;1077,535733
2024-12-03 14:00:00;2024-12-03 15:00:00;NO2;3588;21,516777
2024-12-03 14:00:00;2024-12-03 15:00:00;SE;5129;30,753254
2024-12-03 14:00:00;2024-12-03 15:00:00;GE;0;0,000000
2024-12-03 14:00:00;2024-12-03 15:00:00;NL;0;0,000000
2024-12-03 13:00:00;2024-12-03 14:00:00;DK2;182063;1149,238818
2024-12-03 13:00:00;2024-12-03 14:00:00;DK1;791069;4993,470171
2024-12-03 13:00:00;2024-12-03 14:00:00;NO2;11193;70,657649
2024-12-03 13:00:00;2024-12-03 14:00:00;SE;15673;98,934500
2024-12-03 13:00:00;2024-12-03 14:00:00;GE;0;0,000000
2024-12-03 13:00:00;2024-12-03 14:00:00;NL;0;0,000000
2024-12-03 12:00:00;2024-12-03 13:00:00;DK2;183049;1173,937940
2024-12-03 12:00:00;2024-12-03 13:00:00;DK1;775142;4971,167332
2024-12-03 12:00:00;2024-12-03 13:00:00;NO2;17793;114,113937
2024-12-03 12:00:00;2024-12-03 13:00:00;SE;24014;154,011412
2024-12-03 12:00:00;2024-12-03 13:00:00;GE;0;0,000000
2024-12-03 12:00:00;2024-12-03 13:00:00;NL;0;0,000000
2024-12-03 11:00:00;2024-12-03 12:00:00;DK1;765952;4839,206849
2024-12-03 11:00:00;2024-12-03 12:00:00;DK2;184600;1166,289196
2024-12-03 11:00:00;2024-12-03 12:00:00;NO2;20549;129,828333
2024-12-03 11:00:00;2024-12-03 12:00:00;SE;28897;182,568866
2024-12-03 11:00:00;2024-12-03 12:00:00;GE;0;0,000000
2024-12-03 11:00:00;2024-12-03 12:00:00;NL;0;0,000000
2024-12-03 10:00:00;2024-12-03 11:00:00;DK2;178949;1174,197385
2024-12-03 10:00:00;2024-12-03 11:00:00;DK1;727280;4772,140306
2024-12-03 10:00:00;2024-12-03 11:00:00;NO2;34241;224,683218
2024-12-03 10:00:00;2024-12-03 11:00:00;SE;49048;321,837100
2024-12-03 10:00:00;2024-12-03 11:00:00;GE;0;0,000000
2024-12-03 10:00:00;2024-12-03 11:00:00;NL;10480;68,768915
2024-12-03 09:00:00;2024-12-03 10:00:00;NO2;50035;329,328597
2024-12-03 09:00:00;2024-12-03 10:00:00;SE;67640;445,203879
2024-12-03 09:00:00;2024-12-03 10:00:00;GE;0;0,000000
2024-12-03 09:00:00;2024-12-03 10:00:00;NL;11567;76,135131
2024-12-03 09:00:00;2024-12-03 10:00:00;DK1;682169;4489,956153
2024-12-03 09:00:00;2024-12-03 10:00:00;DK2;188586;1241,254952
2024-12-03 08:00:00;2024-12-03 09:00:00;DK2;208413;1301,347416
2024-12-03 08:00:00;2024-12-03 09:00:00;DK1;693194;4328,344614
2024-12-03 08:00:00;2024-12-03 09:00:00;NO2;39857;248,869356
2024-12-03 08:00:00;2024-12-03 09:00:00;SE;53750;335,620264
2024-12-03 08:00:00;2024-12-03 09:00:00;GE;0;0,000000
2024-12-03 08:00:00;2024-12-03 09:00:00;NL;4783;29,869821
2024-12-03 07:00:00;2024-12-03 08:00:00;DK2;194683;1217,611931
2024-12-03 07:00:00;2024-12-03 08:00:00;DK1;643267;4023,191322
2024-12-03 07:00:00;2024-12-03 08:00:00;NO2;57646;360,539197
2024-12-03 07:00:00;2024-12-03 08:00:00;SE;76631;479,276552
2024-12-03 07:00:00;2024-12-03 08:00:00;GE;0;0,000000
2024-12-03 07:00:00;2024-12-03 08:00:00;NL;27770;173,686775
2024-12-03 06:00:00;2024-12-03 07:00:00;DK1;627890;3725,262173
2024-12-03 06:00:00;2024-12-03 07:00:00;DK2;203230;1205,761042
2024-12-03 06:00:00;2024-12-03 07:00:00;NO2;66163;392,545468
2024-12-03 06:00:00;2024-12-03 07:00:00;SE;83462;495,181733
2024-12-03 06:00:00;2024-12-03 07:00:00;GE;0;0,000000
2024-12-03 06:00:00;2024-12-03 07:00:00;NL;19253;114,231497
2024-12-03 05:00:00;2024-12-03 06:00:00;DK1;584905;3206,208651
2024-12-03 05:00:00;2024-12-03 06:00:00;DK2;218100;1195,534678
2024-12-03 05:00:00;2024-12-03 06:00:00;NO2;82327;451,283344
2024-12-03 05:00:00;2024-12-03 06:00:00;SE;91315;500,552444
2024-12-03 05:00:00;2024-12-03 06:00:00;GE;0;0,000000
2024-12-03 05:00:00;2024-12-03 06:00:00;NL;23351;128,001011
2024-12-03 04:00:00;2024-12-03 05:00:00;DK2;250336;1273,566176
2024-12-03 04:00:00;2024-12-03 05:00:00;DK1;566251;2880,762686
2024-12-03 04:00:00;2024-12-03 05:00:00;NO2;84762;431,223055
2024-12-03 04:00:00;2024-12-03 05:00:00;SE;98649;501,871128
2024-12-03 04:00:00;2024-12-03 05:00:00;GE;0;0,000000
2024-12-03 04:00:00;2024-12-03 05:00:00;NL;0;0,000000
2024-12-03 03:00:00;2024-12-03 04:00:00;DK2;256452;1296,169935
2024-12-03 03:00:00;2024-12-03 04:00:00;DK1;503007;2542,315998
2024-12-03 03:00:00;2024-12-03 04:00:00;NO2;112891;570,577218
2024-12-03 03:00:00;2024-12-03 04:00:00;SE;127648;645,166781
2024-12-03 03:00:00;2024-12-03 04:00:00;GE;0;0,000000
2024-12-03 03:00:00;2024-12-03 04:00:00;NL;0;0,000000
2024-12-03 02:00:00;2024-12-03 03:00:00;DK2;245494;1328,468516
2024-12-03 02:00:00;2024-12-03 03:00:00;DK1;455888;2466,991804
2024-12-03 02:00:00;2024-12-03 03:00:00;NO2;138119;747,421830
2024-12-03 02:00:00;2024-12-03 03:00:00;SE;160497;868,515169
2024-12-03 02:00:00;2024-12-03 03:00:00;GE;0;0,000000
2024-12-03 02:00:00;2024-12-03 03:00:00;NL;0;0,000000
2024-12-03 01:00:00;2024-12-03 02:00:00;DK2;258122;1431,179472
2024-12-03 01:00:00;2024-12-03 02:00:00;DK1;474619;2631,560184
2024-12-03 01:00:00;2024-12-03 02:00:00;NO2;122482;679,113856
2024-12-03 01:00:00;2024-12-03 02:00:00;SE;144774;802,714727
2024-12-03 01:00:00;2024-12-03 02:00:00;GE;0;0,000000
2024-12-03 01:00:00;2024-12-03 02:00:00;NL;0;0,000000
2024-12-03 00:00:00;2024-12-03 01:00:00;DK2;253785;1429,988379
2024-12-03 00:00:00;2024-12-03 01:00:00;DK1;493188;2778,939962
2024-12-03 00:00:00;2024-12-03 01:00:00;NO2;115040;648,210930
2024-12-03 00:00:00;2024-12-03 01:00:00;SE;137985;777,496719
2024-12-03 00:00:00;2024-12-03 01:00:00;GE;0;0,000000
2024-12-03 00:00:00;2024-12-03 01:00:00;NL;0;0,000000
2024-12-02 23:00:00;2024-12-03 00:00:00;DK1;495730;2793,348619
2024-12-02 23:00:00;2024-12-03 00:00:00;DK2;238981;1346,617277
2024-12-02 23:00:00;2024-12-03 00:00:00;NO2;109033;614,380969
2024-12-02 23:00:00;2024-12-03 00:00:00;SE;156254;880,467430
2024-12-02 23:00:00;2024-12-03 00:00:00;GE;0;0,000000
2024-12-02 23:00:00;2024-12-03 00:00:00;NL;0;0,000000
2024-12-02 22:00:00;2024-12-02 23:00:00;DK1;504328;2853,820370
2024-12-02 22:00:00;2024-12-02 23:00:00;DK2;274259;1551,936705
2024-12-02 22:00:00;2024-12-02 23:00:00;NO2;102314;578,964877
2024-12-02 22:00:00;2024-12-02 23:00:00;SE;119097;673,929372
2024-12-02 22:00:00;2024-12-02 23:00:00;GE;0;0,000000
2024-12-02 22:00:00;2024-12-02 23:00:00;NL;0;0,000000
2024-12-02 21:00:00;2024-12-02 22:00:00;DK1;503471;2942,273769
2024-12-02 21:00:00;2024-12-02 22:00:00;DK2;284909;1664,999624
2024-12-02 21:00:00;2024-12-02 22:00:00;NO2;103318;603,788669
2024-12-02 21:00:00;2024-12-02 22:00:00;SE;108300;632,906730
2024-12-02 21:00:00;2024-12-02 22:00:00;GE;0;0,000000
2024-12-02 21:00:00;2024-12-02 22:00:00;NL;0;0,000000
2024-12-02 20:00:00;2024-12-02 21:00:00;DK2;303099;1769,522605
2024-12-02 20:00:00;2024-12-02 21:00:00;DK1;509981;2977,325380
2024-12-02 20:00:00;2024-12-02 21:00:00;NO2;88142;514,582015
2024-12-02 20:00:00;2024-12-02 21:00:00;SE;98777;576,670976
2024-12-02 20:00:00;2024-12-02 21:00:00;GE;0;0,000000
2024-12-02 20:00:00;2024-12-02 21:00:00;NL;0;0,000000
2024-12-02 19:00:00;2024-12-02 20:00:00;DK1;499808;2979,091089
2024-12-02 19:00:00;2024-12-02 20:00:00;DK2;319300;1903,180428
2024-12-02 19:00:00;2024-12-02 20:00:00;NO2;88947;530,169040
2024-12-02 19:00:00;2024-12-02 20:00:00;SE;91943;548,027309
2024-12-02 19:00:00;2024-12-02 20:00:00;GE;0;0,000000
2024-12-02 19:00:00;2024-12-02 20:00:00;NL;0;0,000000
2024-12-02 18:00:00;2024-12-02 19:00:00;DK1;508597;3093,024430
2024-12-02 18:00:00;2024-12-02 19:00:00;DK2;322240;1959,696972
2024-12-02 18:00:00;2024-12-02 19:00:00;NO2;85777;521,657191
2024-12-02 18:00:00;2024-12-02 19:00:00;SE;73818;448,923002
2024-12-02 18:00:00;2024-12-02 19:00:00;GE;0;0,000000
2024-12-02 18:00:00;2024-12-02 19:00:00;NL;9566;58,179714
2024-12-02 17:00:00;2024-12-02 18:00:00;DK2;310546;1965,801694
2024-12-02 17:00:00;2024-12-02 18:00:00;DK1;499868;3164,237356
2024-12-02 17:00:00;2024-12-02 18:00:00;NO2;88794;562,079260
2024-12-02 17:00:00;2024-12-02 18:00:00;SE;64308;407,080786
2024-12-02 17:00:00;2024-12-02 18:00:00;GE;0;0,000000
2024-12-02 17:00:00;2024-12-02 18:00:00;NL;36481;230,934302
2024-12-02 16:00:00;2024-12-02 17:00:00;DK1;524979;3360,582624
2024-12-02 16:00:00;2024-12-02 17:00:00;DK2;316623;2026,817554
2024-12-02 16:00:00;2024-12-02 17:00:00;NO2;71856;459,982357
2024-12-02 16:00:00;2024-12-02 17:00:00;SE;56387;360,958353
2024-12-02 16:00:00;2024-12-02 17:00:00;GE;0;0,000000
2024-12-02 16:00:00;2024-12-02 17:00:00;NL;30152;193,017988
2024-12-02 15:00:00;2024-12-02 16:00:00;DK2;309708;1935,532862
2024-12-02 15:00:00;2024-12-02 16:00:00;DK1;577311;3607,926381
2024-12-02 15:00:00;2024-12-02 16:00:00;NO2;59644;372,752894
2024-12-02 15:00:00;2024-12-02 16:00:00;SE;53335;333,319189
2024-12-02 15:00:00;2024-12-02 16:00:00;GE;0;0,000000
2024-12-02 15:00:00;2024-12-02 16:00:00;NL;0;0,000000
2024-12-02 14:00:00;2024-12-02 15:00:00;DK2;303488;1845,119168
2024-12-02 14:00:00;2024-12-02 15:00:00;DK1;593227;3606,646244
2024-12-02 14:00:00;2024-12-02 15:00:00;NO2;36185;219,994242
2024-12-02 14:00:00;2024-12-02 15:00:00;SE;67099;407,943183
2024-12-02 14:00:00;2024-12-02 15:00:00;GE;0;0,000000
2024-12-02 14:00:00;2024-12-02 15:00:00;NL;0;0,000000
2024-12-02 13:00:00;2024-12-02 14:00:00;DK2;330059;1993,513328
2024-12-02 13:00:00;2024-12-02 14:00:00;DK1;609138;3679,117834
2024-12-02 13:00:00;2024-12-02 14:00:00;NO2;20219;122,120123
2024-12-02 13:00:00;2024-12-02 14:00:00;SE;40583;245,117360
2024-12-02 13:00:00;2024-12-02 14:00:00;GE;0;0,000000
2024-12-02 13:00:00;2024-12-02 14:00:00;NL;0;0,000000
2024-12-02 12:00:00;2024-12-02 13:00:00;DK1;604987;3726,192725
2024-12-02 12:00:00;2024-12-02 13:00:00;DK2;304954;1878,253457
2024-12-02 12:00:00;2024-12-02 13:00:00;NO2;26880;165,562932
2024-12-02 12:00:00;2024-12-02 13:00:00;SE;63177;389,119233
2024-12-02 12:00:00;2024-12-02 13:00:00;GE;0;0,000000
2024-12-02 12:00:00;2024-12-02 13:00:00;NL;0;0,000000
2024-12-02 11:00:00;2024-12-02 12:00:00;DK1;607661;3783,320172
2024-12-02 11:00:00;2024-12-02 12:00:00;DK2;289801;1804,316357
2024-12-02 11:00:00;2024-12-02 12:00:00;NO2;36366;226,421612
2024-12-02 11:00:00;2024-12-02 12:00:00;SE;66170;411,978645
2024-12-02 11:00:00;2024-12-02 12:00:00;GE;0;0,000000
2024-12-02 11:00:00;2024-12-02 12:00:00;NL;0;0,000000
2024-12-02 10:00:00;2024-12-02 11:00:00;DK1;603996;3797,395651
2024-12-02 10:00:00;2024-12-02 11:00:00;DK2;275306;1730,882778
2024-12-02 10:00:00;2024-12-02 11:00:00;NO2;39413;247,796405
2024-12-02 10:00:00;2024-12-02 11:00:00;SE;81284;511,043086
2024-12-02 10:00:00;2024-12-02 11:00:00;GE;0;0,000000
2024-12-02 10:00:00;2024-12-02 11:00:00;NL;0;0,000000
2024-12-02 09:00:00;2024-12-02 10:00:00;DK2;281617;1799,906844
2024-12-02 09:00:00;2024-12-02 10:00:00;DK1;595355;3805,100605
2024-12-02 09:00:00;2024-12-02 10:00:00;NO2;39452;252,150298
2024-12-02 09:00:00;2024-12-02 10:00:00;SE;83574;534,148901
2024-12-02 09:00:00;2024-12-02 10:00:00;GE;0;0,000000
2024-12-02 09:00:00;2024-12-02 10:00:00;NL;0;0,000000
2024-12-02 08:00:00;2024-12-02 09:00:00;DK2;266413;1664,896484
2024-12-02 08:00:00;2024-12-02 09:00:00;DK1;605589;3784,506145
2024-12-02 08:00:00;2024-12-02 09:00:00;NO2;34658;216,593612
2024-12-02 08:00:00;2024-12-02 09:00:00;SE;93337;583,294753
2024-12-02 08:00:00;2024-12-02 09:00:00;GE;0;0,000000
2024-12-02 08:00:00;2024-12-02 09:00:00;NL;0;0,000000
2024-12-02 07:00:00;2024-12-02 08:00:00;DK1;602089;3699,935209
2024-12-02 07:00:00;2024-12-02 08:00:00;DK2;278702;1712,672012
2024-12-02 07:00:00;2024-12-02 08:00:00;NO2;32956;202,524715
2024-12-02 07:00:00;2024-12-02 08:00:00;SE;86251;530,030376
2024-12-02 07:00:00;2024-12-02 08:00:00;GE;0;0,000000
2024-12-02 07:00:00;2024-12-02 08:00:00;NL;0;0,000000
2024-12-02 06:00:00;2024-12-02 07:00:00;DK2;282544;1690,027822
2024-12-02 06:00:00;2024-12-02 07:00:00;DK1;582977;3487,057566
2024-12-02 06:00:00;2024-12-02 07:00:00;NO2;43873;262,428201
2024-12-02 06:00:00;2024-12-02 07:00:00;SE;90604;541,945356
2024-12-02 06:00:00;2024-12-02 07:00:00;GE;0;0,000000
2024-12-02 06:00:00;2024-12-02 07:00:00;NL;0;0,000000
2024-12-02 05:00:00;2024-12-02 06:00:00;DK2;244335;1516,634267
2024-12-02 05:00:00;2024-12-02 06:00:00;DK1;517415;3211,686290
2024-12-02 05:00:00;2024-12-02 06:00:00;NO2;97388;604,509350
2024-12-02 05:00:00;2024-12-02 06:00:00;SE;140860;874,344315
2024-12-02 05:00:00;2024-12-02 06:00:00;GE;0;0,000000
2024-12-02 05:00:00;2024-12-02 06:00:00;NL;0;0,000000
2024-12-02 04:00:00;2024-12-02 05:00:00;DK2;256119;1495,720823
2024-12-02 04:00:00;2024-12-02 05:00:00;DK1;522989;3054,219774
2024-12-02 04:00:00;2024-12-02 05:00:00;NO2;75179;439,040628
2024-12-02 04:00:00;2024-12-02 05:00:00;SE;145711;850,941745
2024-12-02 04:00:00;2024-12-02 05:00:00;GE;0;0,000000
2024-12-02 04:00:00;2024-12-02 05:00:00;NL;0;0,000000
2024-12-02 03:00:00;2024-12-02 04:00:00;DK1;548412;3119,044548
2024-12-02 03:00:00;2024-12-02 04:00:00;DK2;250346;1423,824111
2024-12-02 03:00:00;2024-12-02 04:00:00;NO2;51845;294,864584
2024-12-02 03:00:00;2024-12-02 04:00:00;SE;149396;849,676873
2024-12-02 03:00:00;2024-12-02 04:00:00;GE;0;0,000000
2024-12-02 03:00:00;2024-12-02 04:00:00;NL;0;0,000000
2024-12-02 02:00:00;2024-12-02 03:00:00;DK1;557265;3321,816343
2024-12-02 02:00:00;2024-12-02 03:00:00;DK2;242404;1444,955984
2024-12-02 02:00:00;2024-12-02 03:00:00;NO2;58779;350,380848
2024-12-02 02:00:00;2024-12-02 03:00:00;SE;141550;843,771127
2024-12-02 02:00:00;2024-12-02 03:00:00;GE;0;0,000000
2024-12-02 02:00:00;2024-12-02 03:00:00;NL;0;0,000000
2024-12-02 01:00:00;2024-12-02 02:00:00;DK2;238815;1467,038110
2024-12-02 01:00:00;2024-12-02 02:00:00;DK1;557334;3423,690975
2024-12-02 01:00:00;2024-12-02 02:00:00;NO2;71924;441,833575
2024-12-02 01:00:00;2024-12-02 02:00:00;SE;131925;810,413774
2024-12-02 01:00:00;2024-12-02 02:00:00;GE;0;0,000000
2024-12-02 01:00:00;2024-12-02 02:00:00;NL;0;0,000000
2024-12-02 00:00:00;2024-12-02 01:00:00;DK2;229502;1455,223339
2024-12-02 00:00:00;2024-12-02 01:00:00;DK1;531911;3372,735191
2024-12-02 00:00:00;2024-12-02 01:00:00;NO2;83695;530,692701
2024-12-02 00:00:00;2024-12-02 01:00:00;SE;154890;982,127156
2024-12-02 00:00:00;2024-12-02 01:00:00;GE;0;0,000000
2024-12-02 00:00:00;2024-12-02 01:00:00;NL;0;0,000000
2024-12-01 23:00:00;2024-12-02 00:00:00;DK2;203888;1316,439648
2024-12-01 23:00:00;2024-12-02 00:00:00;DK1;501514;3238,108786
2024-12-01 23:00:00;2024-12-02 00:00:00;NO2;99808;644,429617
2024-12-01 23:00:00;2024-12-02 00:00:00;SE;194788;1257,686724
2024-12-01 23:00:00;2024-12-02 00:00:00;GE;0;0,000000
2024-12-01 23:00:00;2024-12-02 00:00:00;NL;0;0,000000
2024-12-01 22:00:00;2024-12-01 23:00:00;DK2;228981;1346,959595
2024-12-01 22:00:00;2024-12-01 23:00:00;DK1;570154;3353,879085
2024-12-01 22:00:00;2024-12-01 23:00:00;NO2;73738;433,757462
2024-12-01 22:00:00;2024-12-01 23:00:00;SE;127126;747,810221
2024-12-01 22:00:00;2024-12-01 23:00:00;GE;0;0,000000
2024-12-01 22:00:00;2024-12-01 23:00:00;NL;0;0,000000
2024-12-01 21:00:00;2024-12-01 22:00:00;DK1;586672;3597,147087
2024-12-01 21:00:00;2024-12-01 22:00:00;DK2;229977;1410,095321
2024-12-01 21:00:00;2024-12-01 22:00:00;NO2;83618;512,704138
2024-12-01 21:00:00;2024-12-01 22:00:00;SE;99730;611,493511
2024-12-01 21:00:00;2024-12-01 22:00:00;GE;0;0,000000
2024-12-01 21:00:00;2024-12-01 22:00:00;NL;0;0,000000
2024-12-01 20:00:00;2024-12-01 21:00:00;DK2;223264;1400,972931
2024-12-01 20:00:00;2024-12-01 21:00:00;DK1;603521;3787,065491
2024-12-01 20:00:00;2024-12-01 21:00:00;NO2;86319;541,648543
2024-12-01 20:00:00;2024-12-01 21:00:00;SE;86895;545,262106
2024-12-01 20:00:00;2024-12-01 21:00:00;GE;0;0,000000
2024-12-01 20:00:00;2024-12-01 21:00:00;NL;0;0,000000
2024-12-01 19:00:00;2024-12-01 20:00:00;DK1;626185;3928,706790
2024-12-01 19:00:00;2024-12-01 20:00:00;DK2;223662;1403,262095
2024-12-01 19:00:00;2024-12-01 20:00:00;NO2;75418;473,177680
2024-12-01 19:00:00;2024-12-01 20:00:00;SE;74733;468,881169
2024-12-01 19:00:00;2024-12-01 20:00:00;GE;0;0,000000
2024-12-01 19:00:00;2024-12-01 20:00:00;NL;0;0,000000
2024-12-01 18:00:00;2024-12-01 19:00:00;DK1;623877;4015,417475
2024-12-01 18:00:00;2024-12-01 19:00:00;DK2;211002;1358,061216
2024-12-01 18:00:00;2024-12-01 19:00:00;NO2;80217;516,299208
2024-12-01 18:00:00;2024-12-01 19:00:00;SE;84902;546,450449
2024-12-01 18:00:00;2024-12-01 19:00:00;GE;0;0,000000
2024-12-01 18:00:00;2024-12-01 19:00:00;NL;0;0,000000
2024-12-01 17:00:00;2024-12-01 18:00:00;DK1;613034;4121,355329
2024-12-01 17:00:00;2024-12-01 18:00:00;DK2;181549;1220,533948
2024-12-01 17:00:00;2024-12-01 18:00:00;NO2;93139;626,164283
2024-12-01 17:00:00;2024-12-01 18:00:00;SE;107835;724,961436
2024-12-01 17:00:00;2024-12-01 18:00:00;GE;0;0,000000
2024-12-01 17:00:00;2024-12-01 18:00:00;NL;4441;29,857703
2024-12-01 16:00:00;2024-12-01 17:00:00;DK1;575765;3908,807999
2024-12-01 16:00:00;2024-12-01 17:00:00;DK2;166401;1129,682312
2024-12-01 16:00:00;2024-12-01 17:00:00;NO2;104337;708,338685
2024-12-01 16:00:00;2024-12-01 17:00:00;SE;125321;850,793431
2024-12-01 16:00:00;2024-12-01 17:00:00;GE;0;0,000000
2024-12-01 16:00:00;2024-12-01 17:00:00;NL;28173;191,267291
2024-12-01 15:00:00;2024-12-01 16:00:00;DK2;220979;1270,692721
2024-12-01 15:00:00;2024-12-01 16:00:00;DK1;626015;3599,757523
2024-12-01 15:00:00;2024-12-01 16:00:00;NO2;70280;404,130787
2024-12-01 15:00:00;2024-12-01 16:00:00;SE;82723;475,683612
2024-12-01 15:00:00;2024-12-01 16:00:00;GE;0;0,000000
2024-12-01 15:00:00;2024-12-01 16:00:00;NL;0;0,000000
2024-12-01 14:00:00;2024-12-01 15:00:00;DK2;228282;1277,438459
2024-12-01 14:00:00;2024-12-01 15:00:00;DK1;598349;3348,283734
2024-12-01 14:00:00;2024-12-01 15:00:00;NO2;68466;383,130429
2024-12-01 14:00:00;2024-12-01 15:00:00;SE;85063;476,005052
2024-12-01 14:00:00;2024-12-01 15:00:00;GE;0;0,000000
2024-12-01 14:00:00;2024-12-01 15:00:00;NL;19837;111,006385
2024-12-01 13:00:00;2024-12-01 14:00:00;DK1;561859;3115,479597
2024-12-01 13:00:00;2024-12-01 14:00:00;DK2;196664;1090,491662
2024-12-01 13:00:00;2024-12-01 14:00:00;NO2;92234;511,437676
2024-12-01 13:00:00;2024-12-01 14:00:00;SE;113536;629,555466
2024-12-01 13:00:00;2024-12-01 14:00:00;GE;0;0,000000
2024-12-01 13:00:00;2024-12-01 14:00:00;NL;35705;197,982772
2024-12-01 12:00:00;2024-12-01 13:00:00;DK2;180375;1023,297511
2024-12-01 12:00:00;2024-12-01 13:00:00;DK1;533867;3028,714964
2024-12-01 12:00:00;2024-12-01 13:00:00;NO2;112227;636,686738
2024-12-01 12:00:00;2024-12-01 13:00:00;SE;133892;759,592683
2024-12-01 12:00:00;2024-12-01 13:00:00;GE;0;0,000000
2024-12-01 12:00:00;2024-12-01 13:00:00;NL;39636;224,862770
2024-12-01 11:00:00;2024-12-01 12:00:00;DK1;517923;2884,280240
2024-12-01 11:00:00;2024-12-01 12:00:00;DK2;213829;1190,802169
2024-12-01 11:00:00;2024-12-01 12:00:00;NO2;108478;604,110309
2024-12-01 11:00:00;2024-12-01 12:00:00;SE;127149;708,084253
2024-12-01 11:00:00;2024-12-01 12:00:00;GE;0;0,000000
2024-12-01 11:00:00;2024-12-01 12:00:00;NL;32618;181,652026
2024-12-01 10:00:00;2024-12-01 11:00:00;DK2;215405;1196,981234
2024-12-01 10:00:00;2024-12-01 11:00:00;DK1;498202;2768,448923
2024-12-01 10:00:00;2024-12-01 11:00:00;NO2;121366;674,416303
2024-12-01 10:00:00;2024-12-01 11:00:00;SE;149668;831,687431
2024-12-01 10:00:00;2024-12-01 11:00:00;GE;0;0,000000
2024-12-01 10:00:00;2024-12-01 11:00:00;NL;15356;85,335646
2024-12-01 09:00:00;2024-12-01 10:00:00;DK2;214138;1181,757751
2024-12-01 09:00:00;2024-12-01 10:00:00;DK1;508641;2807,023056
2024-12-01 09:00:00;2024-12-01 10:00:00;NO2;120416;664,537987
2024-12-01 09:00:00;2024-12-01 10:00:00;SE;145907;805,215912
2024-12-01 09:00:00;2024-12-01 10:00:00;GE;0;0,000000
2024-12-01 09:00:00;2024-12-01 10:00:00;NL;10896;60,136791
2024-12-01 08:00:00;2024-12-01 09:00:00;DK2;197717;1067,394277
2024-12-01 08:00:00;2024-12-01 09:00:00;DK1;518132;2797,173795
2024-12-01 08:00:00;2024-12-01 09:00:00;NO2;126602;683,471461
2024-12-01 08:00:00;2024-12-01 09:00:00;SE;149898;809,238061
2024-12-01 08:00:00;2024-12-01 09:00:00;GE;0;0,000000
2024-12-01 08:00:00;2024-12-01 09:00:00;NL;7648;41,292476
2024-12-01 07:00:00;2024-12-01 08:00:00;NO2;20955;85,635467
2024-12-01 07:00:00;2024-12-01 08:00:00;SE;26796;109,508006
2024-12-01 07:00:00;2024-12-01 08:00:00;GE;0;0,000000
2024-12-01 07:00:00;2024-12-01 08:00:00;NL;0;0,000000
2024-12-01 07:00:00;2024-12-01 08:00:00;DK2;258079;1054,663871
2024-12-01 07:00:00;2024-12-01 08:00:00;DK1;694168;2836,781641
2024-12-01 06:00:00;2024-12-01 07:00:00;DK2;293538;976,828767
2024-12-01 06:00:00;2024-12-01 07:00:00;DK1;703976;2342,671602
2024-12-01 06:00:00;2024-12-01 07:00:00;NO2;1112;3,701282
2024-12-01 06:00:00;2024-12-01 07:00:00;SE;1373;4,570125
2024-12-01 06:00:00;2024-12-01 07:00:00;GE;0;0,000000
2024-12-01 06:00:00;2024-12-01 07:00:00;NL;0;0,000000
2024-12-01 05:00:00;2024-12-01 06:00:00;DK2;312765;1089,271402
2024-12-01 05:00:00;2024-12-01 06:00:00;DK1;687234;2393,442345
2024-12-01 05:00:00;2024-12-01 06:00:00;NO2;0;0,000000
2024-12-01 05:00:00;2024-12-01 06:00:00;SE;0;0,000000
2024-12-01 05:00:00;2024-12-01 06:00:00;GE;0;0,000000
2024-12-01 05:00:00;2024-12-01 06:00:00;NL;0;0,000000
2024-12-01 04:00:00;2024-12-01 05:00:00;DK1;687455;2362,721301
2024-12-01 04:00:00;2024-12-01 05:00:00;DK2;312544;1074,184942
2024-12-01 04:00:00;2024-12-01 05:00:00;NO2;0;0,000000
2024-12-01 04:00:00;2024-12-01 05:00:00;SE;0;0,000000
2024-12-01 04:00:00;2024-12-01 05:00:00;GE;0;0,000000
2024-12-01 04:00:00;2024-12-01 05:00:00;NL;0;0,000000
2024-12-01 03:00:00;2024-12-01 04:00:00;DK2;313373;1100,766191
2024-12-01 03:00:00;2024-12-01 04:00:00;DK1;686626;2411,866815
2024-12-01 03:00:00;2024-12-01 04:00:00;NO2;0;0,000000
2024-12-01 03:00:00;2024-12-01 04:00:00;SE;0;0,000000
